,id_employee,age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,nombre_heures_travailless,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heure_supplementaires,augementation_salaire_precedente,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,nombre_employee_sous_responsabilite,distance_domicile_travail,niveau_education,domaine_etude,ayant_enfants,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel
1268,1775,53,F,12965,Marié(e),Consulting,Tech Lead,4,80,27,3,2,1,2,4,3,4,2,4,Oui,20 %,Non,3,2,1,1,4,Transformation Digitale,Y,Aucun,0,2
1269,1778,43,M,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,80,10,9,7,2,3,1,4,2,3,3,Non,13 %,Non,0,5,1,2,3,Infra & Cloud,Y,Occasionnel,1,8
1270,1779,34,F,6029,Célibataire,Commercial,Cadre Commercial,5,80,6,2,2,4,1,2,4,1,3,3,Non,12 %,Non,0,3,1,3,2,Infra & Cloud,Y,Occasionnel,2,2
1271,1780,21,M,2679,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,2,3,1,2,2,3,3,Non,13 %,Oui,0,3,1,7,1,Marketing,Y,Occasionnel,1,0
1272,1782,38,F,3702,Marié(e),Consulting,Consultant,1,80,5,5,4,4,2,1,3,2,3,3,Non,11 %,Non,1,3,1,6,2,Autre,Y,Occasionnel,0,4
1273,1783,22,F,2398,Marié(e),Consulting,Consultant,1,80,1,1,0,3,3,1,1,3,3,3,Oui,17 %,Oui,0,6,1,8,1,Transformation Digitale,Y,Occasionnel,0,0
1274,1784,31,F,5468,Marié(e),Commercial,Cadre Commercial,1,80,13,12,7,1,2,2,4,1,3,3,Non,14 %,Non,2,3,1,29,4,Marketing,Y,Occasionnel,5,7
1275,1786,51,F,13116,Marié(e),Consulting,Senior Manager,2,80,15,2,2,1,3,3,3,4,3,3,Non,11 %,Non,0,2,1,3,3,Entrepreunariat,Y,Occasionnel,2,2
1276,1787,37,M,4189,Marié(e),Commercial,Cadre Commercial,1,80,5,5,2,2,2,2,2,1,3,3,Non,14 %,Non,2,2,1,9,2,Marketing,Y,Occasionnel,0,3
1277,1789,46,M,19328,Divorcé(e),Consulting,Directeur Technique,7,80,24,2,1,3,3,5,4,3,3,3,Oui,17 %,Non,1,3,1,2,4,Transformation Digitale,Y,Occasionnel,2,2
1278,1790,36,M,8321,Marié(e),Consulting,Manager,7,80,15,12,8,4,3,3,1,4,3,3,Oui,13 %,Non,1,1,1,10,3,Infra & Cloud,Y,Occasionnel,5,7
1279,1792,44,M,2342,Divorcé(e),Consulting,Assistant de Direction,1,80,6,5,3,3,3,1,2,3,2,3,Oui,12 %,Oui,3,2,1,1,2,Transformation Digitale,Y,Frequent,2,3
1280,1794,37,M,4071,Divorcé(e),Ressources Humaines,Ressources Humaines,2,80,19,10,0,3,3,2,2,3,2,3,Non,13 %,Non,0,4,1,8,2,Autre,Y,Occasionnel,4,7
1281,1797,35,M,5813,Célibataire,Commercial,Cadre Commercial,1,80,10,10,7,3,3,2,4,4,3,3,Oui,18 %,Oui,0,2,1,27,3,Infra & Cloud,Y,Occasionnel,7,7
1282,1798,33,M,3143,Marié(e),Consulting,Assistant de Direction,6,80,14,10,8,4,4,1,1,2,3,3,Non,19 %,Non,1,1,1,8,4,Infra & Cloud,Y,Occasionnel,7,6
1283,1799,28,M,2044,Marié(e),Consulting,Assistant de Direction,1,80,5,5,3,3,3,1,4,3,4,3,Non,11 %,Non,1,6,1,1,3,Infra & Cloud,Y,Occasionnel,0,3
1284,1800,39,M,13464,Célibataire,Consulting,Directeur Technique,7,80,9,4,3,3,3,3,3,3,3,4,Non,21 %,Non,0,3,1,10,1,Transformation Digitale,Y,Occasionnel,2,2
1285,1801,46,M,7991,Célibataire,Commercial,Cadre Commercial,8,80,6,2,2,2,2,2,2,3,3,3,Non,15 %,Non,0,3,1,26,2,Infra & Cloud,Y,Aucun,2,2
1286,1802,40,F,3377,Marié(e),Consulting,Consultant,4,80,7,4,3,3,3,1,1,4,2,3,Non,17 %,Non,1,5,1,2,2,Infra & Cloud,Y,Occasionnel,0,2
1287,1803,42,M,5538,Marié(e),Consulting,Manager,5,80,10,0,0,2,4,2,1,3,2,3,Non,18 %,Non,2,2,1,13,3,Transformation Digitale,Y,Occasionnel,0,0
1288,1804,35,M,5762,Divorcé(e),Consulting,Tech Lead,2,80,15,7,7,2,3,2,4,3,3,3,Non,14 %,Non,1,6,1,2,2,Transformation Digitale,Y,Aucun,1,7
1289,1805,38,M,2592,Divorcé(e),Ressources Humaines,Ressources Humaines,5,80,13,11,10,1,3,1,2,4,3,3,Non,13 %,Non,3,3,1,2,3,Ressources Humaines,Y,Aucun,3,8
1290,1807,34,M,5346,Marié(e),Consulting,Consultant,4,80,11,7,1,4,3,2,1,3,2,3,Non,17 %,Oui,1,3,1,9,4,Infra & Cloud,Y,Frequent,0,7
1291,1809,37,M,4213,Célibataire,Consulting,Tech Lead,1,80,10,10,3,4,3,2,1,2,1,3,Non,15 %,Oui,0,4,1,10,4,Transformation Digitale,Y,Occasionnel,0,8
1292,1812,39,M,4127,Divorcé(e),Commercial,Cadre Commercial,2,80,7,2,1,3,3,2,4,4,3,3,Non,18 %,Non,1,6,1,20,3,Infra & Cloud,Y,Frequent,2,2
1293,1813,43,M,2438,Célibataire,Consulting,Assistant de Direction,4,80,7,3,2,1,3,1,3,3,2,3,Non,13 %,Non,0,2,1,9,3,Infra & Cloud,Y,Aucun,1,2
1294,1814,41,M,6870,Célibataire,Consulting,Manager,3,80,11,3,2,2,4,2,2,1,1,3,Non,12 %,Non,0,3,1,5,3,Infra & Cloud,Y,Occasionnel,1,2
1295,1815,41,F,10447,Divorcé(e),Commercial,Cadre Commercial,0,80,23,22,14,3,3,3,3,4,4,3,Oui,13 %,Non,1,3,1,4,1,Marketing,Y,Occasionnel,13,5
1296,1816,30,F,9667,Célibataire,Consulting,Tech Lead,9,80,9,7,7,1,3,3,3,2,3,3,Non,14 %,Non,0,3,1,10,3,Transformation Digitale,Y,Occasionnel,0,2
1297,1818,26,F,2148,Marié(e),Ressources Humaines,Ressources Humaines,0,80,6,5,1,4,3,1,2,3,3,3,Oui,11 %,Oui,0,3,1,20,2,Transformation Digitale,Y,Occasionnel,1,4
1298,1821,46,F,8926,Marié(e),Consulting,Manager,4,80,13,9,7,4,3,2,2,4,4,4,Non,22 %,Oui,1,2,1,21,2,Transformation Digitale,Y,Occasionnel,3,7
1299,1822,40,F,6513,Divorcé(e),Consulting,Manager,4,80,12,5,3,3,3,2,4,4,3,3,Non,17 %,Non,1,3,1,1,3,Infra & Cloud,Y,Occasionnel,0,3
1300,1823,34,M,6799,Marié(e),Commercial,Cadre Commercial,1,80,10,10,8,2,4,2,3,3,3,4,Non,21 %,Non,2,5,1,8,2,Entrepreunariat,Y,Occasionnel,4,8
1301,1824,58,M,16291,Divorcé(e),Commercial,Senior Manager,4,80,37,16,9,2,3,4,2,4,2,4,Non,22 %,Non,1,0,1,2,3,Transformation Digitale,Y,Aucun,14,14
1302,1826,35,M,2705,Marié(e),Consulting,Consultant,0,80,6,5,4,2,1,1,3,2,4,3,Non,16 %,Non,1,2,1,23,4,Transformation Digitale,Y,Occasionnel,0,3
1303,1827,47,F,10333,Divorcé(e),Consulting,Tech Lead,8,80,28,22,11,3,2,3,2,3,3,3,Oui,12 %,Non,1,4,1,4,3,Infra & Cloud,Y,Occasionnel,14,10
1304,1829,40,F,4448,Divorcé(e),Consulting,Manager,2,80,15,7,4,2,3,2,1,2,3,3,Non,12 %,Non,1,3,1,12,3,Infra & Cloud,Y,Occasionnel,7,7
1305,1830,54,F,6854,Marié(e),Consulting,Assistant de Direction,4,80,14,7,1,4,3,2,4,2,2,3,Non,15 %,Non,1,2,1,7,4,Transformation Digitale,Y,Occasionnel,1,7
1306,1833,31,F,9637,Marié(e),Commercial,Cadre Commercial,2,80,9,3,2,1,3,3,1,4,3,3,Non,14 %,Non,2,3,1,7,4,Marketing,Y,Frequent,2,2
1307,1834,28,F,3591,Marié(e),Consulting,Assistant de Direction,1,80,3,3,2,3,3,1,1,3,3,4,Non,25 %,Non,1,3,1,1,3,Transformation Digitale,Y,Occasionnel,1,2
1308,1835,38,F,5405,Marié(e),Commercial,Représentant Commercial,2,80,20,4,2,2,1,2,4,1,2,4,Oui,20 %,Non,2,4,1,2,4,Marketing,Y,Occasionnel,0,3
1309,1836,26,M,4684,Célibataire,Commercial,Cadre Commercial,1,80,5,5,3,3,3,2,4,1,3,3,Non,13 %,Non,0,4,1,10,3,Transformation Digitale,Y,Occasionnel,1,2
1310,1837,58,M,15787,Marié(e),Consulting,Directeur Technique,2,80,23,2,2,1,3,4,3,2,3,3,Oui,14 %,Non,0,3,1,15,4,Infra & Cloud,Y,Frequent,2,2
1311,1839,18,F,1514,Célibataire,Consulting,Assistant de Direction,1,80,0,0,0,2,3,1,3,3,1,3,Non,16 %,Non,0,4,1,14,3,Transformation Digitale,Y,Aucun,0,0
1312,1842,31,M,2956,Marié(e),Ressources Humaines,Ressources Humaines,0,80,2,1,0,4,4,1,1,3,3,3,Non,17 %,Oui,0,4,1,18,5,Ressources Humaines,Y,Occasionnel,0,0
1313,1844,29,M,2335,Divorcé(e),Ressources Humaines,Ressources Humaines,4,80,4,2,2,1,2,1,1,4,3,3,Oui,15 %,Oui,3,3,1,13,3,Ressources Humaines,Y,Occasionnel,2,0
1314,1845,45,F,5154,Marié(e),Commercial,Cadre Commercial,4,80,10,8,7,3,3,2,3,2,4,4,Non,22 %,Non,2,3,1,2,4,Infra & Cloud,Y,Aucun,5,7
1315,1847,36,F,6962,Marié(e),Consulting,Assistant de Direction,4,80,15,1,0,4,3,2,2,4,3,4,Oui,22 %,Non,1,2,1,2,4,Autre,Y,Occasionnel,0,0
1316,1849,43,M,5675,Marié(e),Commercial,Cadre Commercial,1,80,7,7,7,1,3,2,4,3,3,4,Non,20 %,Non,1,5,1,2,4,Infra & Cloud,Y,Frequent,7,7
1317,1850,27,F,2379,Célibataire,Consulting,Consultant,0,80,6,5,4,4,3,1,4,3,2,3,Oui,14 %,Non,0,3,1,5,2,Infra & Cloud,Y,Frequent,0,2
1318,1852,29,M,3812,Marié(e),Consulting,Consultant,1,80,11,11,8,4,3,1,4,2,4,3,Non,13 %,Non,0,3,1,20,1,Transformation Digitale,Y,Frequent,3,10
1319,1853,32,M,4648,Célibataire,Commercial,Cadre Commercial,8,80,4,0,0,4,3,2,4,3,4,3,Non,13 %,Non,0,2,1,10,4,Marketing,Y,Frequent,0,0
1320,1854,42,M,2936,Marié(e),Consulting,Assistant de Direction,3,80,10,6,3,3,3,1,3,2,2,4,Non,22 %,Non,2,1,1,10,4,Entrepreunariat,Y,Aucun,3,3
1321,1856,47,F,2105,Célibataire,Consulting,Consultant,4,80,7,2,2,2,3,1,3,3,3,3,Non,12 %,Non,0,2,1,9,4,Infra & Cloud,Y,Occasionnel,2,0
1322,1857,46,M,8578,Divorcé(e),Consulting,Tech Lead,3,80,12,9,8,4,3,3,4,3,2,3,Non,14 %,Non,1,4,1,2,2,Infra & Cloud,Y,Occasionnel,4,7
1323,1858,28,M,2706,Divorcé(e),Ressources Humaines,Ressources Humaines,1,80,3,3,2,3,3,1,4,2,3,3,Non,15 %,Non,1,2,1,1,2,Infra & Cloud,Y,Aucun,2,2
1324,1859,29,M,6384,Divorcé(e),Consulting,Manager,8,80,11,7,0,4,1,2,3,4,3,3,Non,17 %,Non,2,3,1,29,1,Infra & Cloud,Y,Occasionnel,1,6
1325,1860,42,M,3968,Célibataire,Consulting,Consultant,4,80,8,0,0,4,3,1,3,4,3,3,Non,13 %,Non,0,3,1,8,3,Infra & Cloud,Y,Occasionnel,0,0
1326,1862,32,M,9907,Célibataire,Commercial,Cadre Commercial,7,80,7,2,2,3,2,2,2,3,2,3,Oui,12 %,Oui,0,3,1,2,4,Marketing,Y,Occasionnel,2,2
1327,1863,46,F,13225,Divorcé(e),Commercial,Cadre Commercial,2,80,25,19,17,1,4,4,1,4,3,3,Non,12 %,Non,1,5,1,3,3,Entrepreunariat,Y,Occasionnel,2,8
1328,1864,27,F,3540,Marié(e),Commercial,Représentant Commercial,1,80,9,9,8,2,2,2,3,4,3,4,Non,21 %,Non,1,5,1,23,1,Transformation Digitale,Y,Occasionnel,5,8
1329,1865,29,M,2804,Marié(e),Ressources Humaines,Ressources Humaines,1,80,1,1,0,4,2,1,2,4,3,3,Non,11 %,Non,0,3,1,6,1,Transformation Digitale,Y,Occasionnel,0,0
1330,1866,43,F,19392,Marié(e),Consulting,Senior Manager,7,80,21,16,12,1,2,5,3,4,3,3,Non,13 %,Non,0,2,1,6,3,Transformation Digitale,Y,Occasionnel,6,14
1331,1867,48,M,19665,Marié(e),Consulting,Directeur Technique,4,80,29,22,10,4,2,5,2,4,3,3,Non,12 %,Non,0,3,1,10,3,Infra & Cloud,Y,Occasionnel,12,9
1332,1868,29,M,2439,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,4,2,1,4,2,2,4,Oui,24 %,Oui,0,3,1,24,2,Infra & Cloud,Y,Frequent,1,0
1333,1869,46,F,7314,Marié(e),Commercial,Cadre Commercial,5,80,14,8,7,3,3,3,2,3,3,4,Non,21 %,Oui,3,2,1,10,3,Infra & Cloud,Y,Occasionnel,0,7
1334,1870,27,F,4774,Marié(e),Consulting,Assistant de Direction,0,80,8,7,6,4,2,1,1,4,2,3,Non,19 %,Non,1,2,1,15,3,Infra & Cloud,Y,Frequent,7,3
1335,1871,39,M,3902,Divorcé(e),Consulting,Assistant de Direction,8,80,7,2,2,4,3,2,4,2,3,3,Non,14 %,Non,3,2,1,19,4,Autre,Y,Occasionnel,2,2
1336,1873,55,M,2662,Marié(e),Consulting,Assistant de Direction,8,80,19,5,2,2,2,1,4,2,4,4,Non,20 %,Non,1,2,1,2,4,Entrepreunariat,Y,Occasionnel,0,4
1337,1875,28,F,2856,Marié(e),Commercial,Représentant Commercial,1,80,1,1,0,2,3,1,2,4,3,3,Non,19 %,Non,1,3,1,3,3,Transformation Digitale,Y,Occasionnel,0,0
1338,1876,30,M,1081,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,2,3,1,4,3,2,3,Non,13 %,Oui,0,3,1,9,3,Transformation Digitale,Y,Occasionnel,0,0
1339,1878,22,M,2472,Célibataire,Consulting,Assistant de Direction,1,80,1,1,0,4,3,1,2,1,3,4,Oui,23 %,Oui,0,2,1,7,1,Infra & Cloud,Y,Occasionnel,0,0
1340,1880,36,F,5673,Marié(e),Commercial,Cadre Commercial,1,80,10,10,9,2,2,2,3,1,3,3,Oui,13 %,Non,1,4,1,10,4,Entrepreunariat,Y,Occasionnel,1,7
1341,1881,31,M,4197,Divorcé(e),Consulting,Consultant,1,80,10,10,8,2,3,2,3,1,3,3,Non,11 %,Non,1,2,1,20,3,Infra & Cloud,Y,Occasionnel,0,2
1342,1882,34,M,9713,Marié(e),Commercial,Cadre Commercial,2,80,9,5,3,3,3,3,4,4,3,3,Oui,13 %,Non,3,3,1,4,3,Infra & Cloud,Y,Occasionnel,1,0
1343,1883,29,M,2062,Célibataire,Consulting,Consultant,3,80,11,3,2,4,3,1,1,2,3,3,Non,14 %,Non,0,2,1,7,3,Infra & Cloud,Y,Occasionnel,1,2
1344,1885,37,M,4284,Marié(e),Consulting,Assistant de Direction,5,80,16,5,3,4,3,2,1,3,3,4,Oui,22 %,Non,1,2,1,7,4,Transformation Digitale,Y,Occasionnel,0,4
1345,1886,35,F,4788,Marié(e),Consulting,Tech Lead,0,80,4,3,2,4,2,2,2,4,3,3,Oui,11 %,Non,0,2,1,16,2,Autre,Y,Occasionnel,0,2
1346,1888,45,F,5906,Marié(e),Consulting,Tech Lead,0,80,10,9,8,2,2,2,4,4,2,3,Non,13 %,Non,2,2,1,25,2,Infra & Cloud,Y,Occasionnel,3,8
1347,1890,36,M,3886,Célibataire,Ressources Humaines,Ressources Humaines,1,80,10,10,1,2,2,2,4,4,2,4,Non,21 %,Non,0,2,1,2,1,Ressources Humaines,Y,Frequent,0,8
1348,1892,40,M,16823,Divorcé(e),Consulting,Senior Manager,2,80,22,19,7,1,3,4,1,1,3,3,Non,11 %,Non,1,3,1,1,4,Infra & Cloud,Y,Occasionnel,11,16
1349,1893,26,F,2933,Marié(e),Consulting,Assistant de Direction,1,80,1,1,0,2,2,1,3,3,2,3,Oui,13 %,Non,1,3,1,1,2,Infra & Cloud,Y,Occasionnel,1,0
1350,1898,27,F,6500,Célibataire,Commercial,Cadre Commercial,0,80,9,8,7,1,4,2,3,2,2,3,Non,14 %,Non,0,5,1,2,2,Transformation Digitale,Y,Occasionnel,0,7
1351,1900,48,F,17174,Divorcé(e),Consulting,Senior Manager,3,80,24,22,17,4,3,4,4,2,3,3,Non,11 %,Non,1,3,1,22,3,Transformation Digitale,Y,Frequent,4,7
1352,1903,44,M,5033,Marié(e),Consulting,Manager,2,80,10,2,0,2,4,2,1,4,3,3,Non,15 %,Non,1,5,1,1,4,Infra & Cloud,Y,Occasionnel,2,2
1353,1905,34,M,2307,Marié(e),Consulting,Assistant de Direction,1,80,5,5,2,4,1,1,1,2,3,4,Oui,23 %,Oui,1,2,1,16,4,Entrepreunariat,Y,Aucun,3,0
1354,1907,56,M,2587,Célibataire,Consulting,Consultant,1,80,5,4,2,1,3,1,4,4,3,3,Non,16 %,Oui,0,3,1,24,2,Infra & Cloud,Y,Occasionnel,1,0
1355,1908,36,M,5507,Marié(e),Commercial,Cadre Commercial,2,80,12,4,2,3,2,2,2,3,1,3,Non,16 %,Non,2,1,1,17,2,Marketing,Y,Occasionnel,1,3
1356,1909,41,F,4393,Marié(e),Commercial,Cadre Commercial,5,80,14,5,4,3,3,2,2,3,3,4,Non,21 %,Non,1,3,1,8,3,Marketing,Y,Occasionnel,1,4
1357,1911,42,M,13348,Marié(e),Consulting,Directeur Technique,9,80,18,13,7,3,3,3,1,2,4,3,Non,13 %,Non,1,3,1,6,3,Transformation Digitale,Y,Occasionnel,5,7
1358,1912,31,F,6583,Divorcé(e),Commercial,Cadre Commercial,2,80,8,5,2,3,3,2,4,4,3,3,Oui,11 %,Non,1,2,1,10,2,Transformation Digitale,Y,Occasionnel,1,4
1359,1915,34,F,8103,Marié(e),Commercial,Cadre Commercial,3,80,9,4,2,4,2,2,4,3,2,3,Oui,12 %,Non,0,3,1,3,1,Transformation Digitale,Y,Occasionnel,0,1
1360,1916,31,F,3978,Divorcé(e),Consulting,Consultant,8,80,4,2,2,1,4,1,3,2,2,3,Non,12 %,Non,1,0,1,4,3,Transformation Digitale,Y,Occasionnel,2,2
1361,1918,26,M,2544,Marié(e),Consulting,Consultant,0,80,8,7,7,3,4,1,4,1,3,3,Non,18 %,Non,1,3,1,6,3,Autre,Y,Frequent,7,7
1362,1922,45,M,5399,Célibataire,Consulting,Manager,4,80,12,4,2,2,3,2,3,3,3,3,Non,12 %,Non,0,3,1,1,4,Transformation Digitale,Y,Frequent,0,3
1363,1924,33,M,5487,Célibataire,Commercial,Cadre Commercial,1,80,10,10,4,2,3,2,3,2,2,3,Non,14 %,Non,0,2,1,10,4,Marketing,Y,Occasionnel,0,9
1364,1927,28,M,6834,Marié(e),Commercial,Cadre Commercial,1,80,7,7,7,3,2,2,4,3,3,3,Oui,12 %,Non,1,2,1,1,2,Infra & Cloud,Y,Frequent,0,7
1365,1928,29,M,1091,Célibataire,Commercial,Représentant Commercial,1,80,1,1,0,3,4,1,1,4,3,3,Non,17 %,Oui,0,3,1,24,3,Entrepreunariat,Y,Frequent,0,0
1366,1929,39,F,5736,Marié(e),Commercial,Cadre Commercial,6,80,10,3,2,1,1,2,3,3,3,3,Non,19 %,Non,1,1,1,21,4,Infra & Cloud,Y,Aucun,1,2
1367,1931,27,M,2226,Marié(e),Consulting,Assistant de Direction,1,80,6,5,3,2,3,1,2,3,2,3,Non,11 %,Non,1,3,1,2,4,Entrepreunariat,Y,Occasionnel,1,2
1368,1932,34,M,5747,Marié(e),Consulting,Assistant de Direction,1,80,16,15,10,3,2,2,4,2,3,3,Oui,15 %,Non,0,3,1,22,4,Autre,Y,Frequent,6,11
1369,1933,28,F,9854,Célibataire,Commercial,Cadre Commercial,3,80,6,2,0,4,3,2,3,4,3,3,Oui,11 %,Oui,0,0,1,13,2,Marketing,Y,Occasionnel,2,2
1370,1934,47,M,5467,Marié(e),Consulting,Assistant de Direction,8,80,16,8,7,3,3,2,2,3,4,3,Non,18 %,Non,1,4,1,14,4,Entrepreunariat,Y,Aucun,1,7
1371,1935,56,F,5380,Marié(e),Commercial,Cadre Commercial,4,80,6,0,0,4,2,2,1,3,3,3,Non,16 %,Non,1,3,1,11,5,Marketing,Y,Occasionnel,0,0
1372,1936,39,M,5151,Marié(e),Consulting,Tech Lead,1,80,10,10,0,1,3,2,1,4,3,4,Non,25 %,Non,1,3,1,9,2,Transformation Digitale,Y,Occasionnel,7,9
1373,1937,38,F,2133,Divorcé(e),Consulting,Assistant de Direction,1,80,20,20,11,4,2,2,2,3,3,3,Oui,16 %,Non,1,3,1,8,3,Transformation Digitale,Y,Frequent,0,7
1374,1938,58,F,17875,Marié(e),Commercial,Senior Manager,4,80,29,1,0,4,3,4,4,3,2,3,Oui,13 %,Non,1,2,1,21,3,Infra & Cloud,Y,Occasionnel,0,0
1375,1939,32,F,2432,Célibataire,Consulting,Assistant de Direction,3,80,8,4,1,1,4,1,3,1,3,3,Oui,14 %,Oui,0,2,1,5,2,Infra & Cloud,Y,Frequent,0,3
1376,1940,38,M,4771,Divorcé(e),Consulting,Assistant de Direction,2,80,10,5,2,2,3,1,4,4,4,3,Non,19 %,Non,2,0,1,9,2,Infra & Cloud,Y,Occasionnel,0,3
1377,1941,49,M,19161,Marié(e),Consulting,Directeur Technique,3,80,28,5,4,2,3,5,4,4,3,3,Non,15 %,Non,0,3,1,2,1,Infra & Cloud,Y,Frequent,4,3
1378,1943,42,M,5087,Divorcé(e),Commercial,Cadre Commercial,3,80,14,0,0,2,3,2,4,3,3,3,Oui,12 %,Non,2,4,1,12,4,Marketing,Y,Occasionnel,0,0
1379,1944,27,F,2863,Marié(e),Ressources Humaines,Ressources Humaines,1,80,1,1,0,1,2,1,2,1,3,3,Non,12 %,Oui,0,2,1,22,3,Ressources Humaines,Y,Frequent,0,0
1380,1945,35,M,5561,Marié(e),Commercial,Cadre Commercial,0,80,6,5,3,2,3,2,1,4,1,3,Non,16 %,Non,1,2,1,18,4,Transformation Digitale,Y,Occasionnel,0,4
1381,1947,28,M,2144,Célibataire,Consulting,Assistant de Direction,1,80,5,5,3,3,3,1,3,3,2,3,Non,14 %,Non,0,3,1,16,3,Transformation Digitale,Y,Aucun,1,4
1382,1948,31,M,3065,Divorcé(e),Consulting,Assistant de Direction,1,80,4,4,2,3,3,1,1,4,4,3,Oui,13 %,Non,1,3,1,3,2,Transformation Digitale,Y,Aucun,2,3
1383,1949,36,M,2810,Marié(e),Consulting,Consultant,1,80,5,5,4,1,4,1,2,2,3,4,Non,22 %,Non,0,3,1,9,4,Infra & Cloud,Y,Aucun,0,2
1384,1950,34,M,9888,Célibataire,Commercial,Cadre Commercial,1,80,14,14,8,1,3,3,4,1,2,4,Non,21 %,Non,0,3,1,1,3,Marketing,Y,Occasionnel,2,1
1385,1951,34,M,8628,Divorcé(e),Commercial,Cadre Commercial,1,80,9,8,7,4,3,3,3,3,2,3,Non,18 %,Non,1,2,1,13,4,Transformation Digitale,Y,Occasionnel,1,1
1386,1952,26,M,2867,Célibataire,Consulting,Consultant,0,80,8,7,7,3,3,1,1,4,2,3,Non,13 %,Non,0,6,1,1,3,Transformation Digitale,Y,Occasionnel,7,6
1387,1954,29,M,5373,Marié(e),Consulting,Manager,0,80,6,5,3,1,3,2,1,1,2,3,Non,12 %,Non,1,5,1,1,3,Infra & Cloud,Y,Occasionnel,0,2
1388,1955,32,F,6667,Divorcé(e),Consulting,Manager,5,80,9,5,1,3,3,2,4,2,3,3,Non,18 %,Non,1,6,1,15,4,Transformation Digitale,Y,Aucun,1,2
1389,1956,31,M,5003,Marié(e),Consulting,Assistant de Direction,1,80,10,10,8,4,1,2,1,2,3,4,Non,21 %,Non,0,6,1,1,3,Infra & Cloud,Y,Frequent,8,7
1390,1960,28,M,2367,Divorcé(e),Consulting,Consultant,5,80,6,4,1,3,2,1,4,1,2,3,Non,12 %,Oui,1,2,1,17,3,Entrepreunariat,Y,Occasionnel,0,3
1391,1961,38,M,2858,Célibataire,Commercial,Représentant Commercial,4,80,20,1,0,1,2,1,1,1,2,3,Non,14 %,Non,0,3,1,1,3,Infra & Cloud,Y,Occasionnel,0,0
1392,1962,35,F,5204,Marié(e),Commercial,Cadre Commercial,1,80,10,10,8,3,3,2,4,4,3,3,Oui,11 %,Non,0,2,1,7,4,Infra & Cloud,Y,Occasionnel,0,9
1393,1965,27,M,4105,Célibataire,Commercial,Cadre Commercial,1,80,7,7,7,4,3,2,4,1,3,3,Non,14 %,Non,0,5,1,9,3,Marketing,Y,Occasionnel,0,7
1394,1966,32,M,9679,Célibataire,Consulting,Tech Lead,8,80,8,1,0,4,2,2,4,2,3,4,Non,24 %,Non,0,1,1,5,4,Infra & Cloud,Y,Occasionnel,0,0
1395,1967,31,M,5617,Marié(e),Commercial,Cadre Commercial,1,80,10,10,7,1,3,2,4,3,3,3,Oui,11 %,Oui,0,4,1,26,4,Marketing,Y,Frequent,0,8
1396,1968,53,M,10448,Célibataire,Commercial,Cadre Commercial,6,80,15,2,2,1,3,3,1,2,2,3,Oui,13 %,Oui,0,2,1,24,4,Infra & Cloud,Y,Occasionnel,2,2
1397,1969,54,F,2897,Marié(e),Consulting,Assistant de Direction,3,80,9,4,3,1,3,2,3,3,2,3,Non,11 %,Non,2,6,1,9,2,Infra & Cloud,Y,Occasionnel,2,3
1398,1970,33,M,5968,Divorcé(e),Consulting,Manager,1,80,9,9,7,4,3,2,3,3,3,4,Non,20 %,Non,3,2,1,7,2,Infra & Cloud,Y,Frequent,2,8
1399,1971,43,M,7510,Marié(e),Consulting,Manager,1,80,10,10,9,1,3,3,3,2,3,3,Non,17 %,Non,1,1,1,11,3,Infra & Cloud,Y,Occasionnel,0,9
1400,1972,38,M,2991,Marié(e),Ressources Humaines,Ressources Humaines,0,80,7,6,2,4,3,1,2,2,3,3,Oui,11 %,Non,1,2,1,1,4,Autre,Y,Frequent,1,2
1401,1973,55,M,19636,Marié(e),Ressources Humaines,Senior Manager,4,80,35,10,9,3,4,5,2,1,3,3,Oui,18 %,Non,1,0,1,26,4,Ressources Humaines,Y,Occasionnel,1,4
1402,1974,31,F,1129,Divorcé(e),Consulting,Consultant,1,80,1,1,0,4,1,1,4,3,3,3,Oui,11 %,Non,3,4,1,2,1,Transformation Digitale,Y,Occasionnel,0,0
1403,1975,39,M,13341,Célibataire,Commercial,Cadre Commercial,0,80,21,20,8,2,3,4,1,1,3,3,Non,12 %,Non,0,3,1,15,4,Marketing,Y,Occasionnel,11,10
1404,1976,42,M,4332,Célibataire,Consulting,Assistant de Direction,1,80,20,20,9,4,2,2,3,4,3,3,Non,12 %,Non,0,2,1,23,2,Infra & Cloud,Y,Aucun,3,7
1405,1979,31,F,11031,Marié(e),Consulting,Directeur Technique,4,80,13,11,7,3,3,3,3,3,4,4,Non,20 %,Non,1,2,1,10,3,Transformation Digitale,Y,Aucun,4,8
